author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
developer,https://www.cian.ru/sale/flat/309188064/,3,17,1,32.89,7483554.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309188144/,3,17,1,32.31,7482228.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309188063/,5,17,1,35.63,7487942.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309194814/,18,22,1,38.17,7451338.0,Летово
developer,https://www.cian.ru/sale/flat/306745453/,5,9,1,36.1,7588834.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306483877/,27,28,1,34.6,7523216.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/309259245/,2,11,1,36.5,7552762.0,Щербинка
developer,https://www.cian.ru/sale/flat/307016926/,4,15,1,34.57,7592960.0,Румянцево
real_estate_agent,https://www.cian.ru/sale/flat/287678758/,4,26,1,46.0,34000000.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/308391305/,2,9,1,32.9,8900000.0,Преображенская площадь
developer,https://www.cian.ru/sale/flat/308088559/,3,7,1,78.45,196125000.0,Арбатская
realtor,https://www.cian.ru/sale/flat/307280914/,2,12,1,38.7,14990000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/309170791/,5,7,1,47.5,10100000.0,Санино
developer,https://www.cian.ru/sale/flat/309097272/,16,46,1,30.1,16749295.0,Павелецкая
realtor,https://www.cian.ru/sale/flat/308711044/,8,22,1,40.0,13290000.0,Люблино
developer,https://www.cian.ru/sale/flat/308081007/,4,6,1,50.2,57228000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/307655528/,3,14,1,43.5,12000000.0,Марьино
real_estate_agent,https://www.cian.ru/sale/flat/306297489/,3,15,1,54.0,14800000.0,Говорово
developer,https://www.cian.ru/sale/flat/308640077/,3,11,1,55.8,52675646.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/307986637/,11,14,1,35.0,13900000.0,Кутузовская
realtor,https://www.cian.ru/sale/flat/308543607/,5,12,1,33.5,14500000.0,Динамо
developer,https://www.cian.ru/sale/flat/307771836/,12,18,1,53.4,62039716.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/301042658/,24,79,1,72.0,70000000.0,Москва-Сити
homeowner,https://www.cian.ru/sale/flat/309139405/,7,10,1,34.0,19000000.0,Фрунзенская
developer,https://www.cian.ru/sale/flat/302838421/,7,13,1,45.3,27171760.0,Дубровка
real_estate_agent,https://www.cian.ru/sale/flat/308421883/,9,20,1,39.74,16802072.0,Тульская
realtor,https://www.cian.ru/sale/flat/307664639/,2,9,1,31.8,11990000.0,Молодёжная
developer,https://www.cian.ru/sale/flat/306603296/,7,36,1,40.9,30348986.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/308277593/,12,27,1,50.1,27500000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/305267257/,5,5,1,25.7,7515745.0,Электрозаводская
developer,https://www.cian.ru/sale/flat/304453140/,49,66,1,44.6,44154000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/305881394/,1,12,1,38.9,12690000.0,Пролетарская
real_estate_agent,https://www.cian.ru/sale/flat/300522888/,4,5,1,14.4,3450000.0,Авиамоторная
developer,https://www.cian.ru/sale/flat/304286459/,2,6,1,48.3,95634000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/303071841/,19,32,1,32.2,25000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/309190300/,3,15,1,34.35,7599636.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190454/,5,13,1,33.89,7582825.0,Щербинка
developer,https://www.cian.ru/sale/flat/309188217/,1,14,1,39.79,7556598.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309195466/,13,14,1,32.7,7539734.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195247/,13,17,1,42.84,7595361.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309194813/,8,14,1,34.61,7585614.0,Летово
developer,https://www.cian.ru/sale/flat/309186699/,10,10,1,34.06,7542756.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186472/,2,9,1,34.6,7593108.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186617/,9,9,1,38.22,7581243.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186633/,9,9,1,38.27,7581220.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309188058/,3,14,1,34.23,7586106.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195302/,14,14,1,32.58,7507351.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309188141/,5,14,1,34.22,7568313.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309197823/,7,9,1,36.46,7576617.0,Силикатная
developer,https://www.cian.ru/sale/flat/306483967/,2,11,1,32.6,7640135.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/309190299/,5,15,1,32.57,7622781.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190371/,5,10,1,34.57,7637096.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190372/,5,10,1,33.89,7649597.0,Щербинка
developer,https://www.cian.ru/sale/flat/309186697/,10,10,1,35.56,7633381.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309188139/,5,17,1,32.89,7609260.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306744971/,2,10,1,35.6,7617599.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/309188214/,8,14,1,36.36,7605312.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309188135/,7,17,1,36.41,7624641.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309194948/,12,16,1,35.67,7605194.0,Летово
developer,https://www.cian.ru/sale/flat/309194944/,16,16,1,39.56,7614183.0,Летово
official_representative,https://www.cian.ru/sale/flat/307987228/,1,9,1,37.7,7700000.0,Черкизовская
developer,https://www.cian.ru/sale/flat/309213474/,9,9,1,32.27,7667190.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309185848/,2,10,1,32.81,7698283.0,Щербинка
developer,https://www.cian.ru/sale/flat/309185790/,4,14,1,37.86,7732451.0,Щербинка
developer,https://www.cian.ru/sale/flat/309206850/,9,15,1,35.19,7735681.0,Солнцево
developer,https://www.cian.ru/sale/flat/309190370/,3,13,1,32.54,7740445.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190408/,3,15,1,32.68,7650304.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190779/,10,16,1,22.17,7679443.0,Орехово
developer,https://www.cian.ru/sale/flat/309188210/,1,14,1,40.92,7736294.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186720/,1,9,1,38.26,7689648.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186630/,9,9,1,35.29,7744496.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309193373/,1,16,1,34.54,7664358.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309193249/,12,13,1,32.71,7676784.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/305234610/,2,9,1,36.2,7710237.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/308079454/,14,17,1,36.2,7749913.0,Щербинка
developer,https://www.cian.ru/sale/flat/303067931/,2,12,1,32.0,7706000.0,Кедровая
developer,https://www.cian.ru/sale/flat/306728716/,4,23,1,25.9,7724105.0,Химки
developer,https://www.cian.ru/sale/flat/309197662/,1,9,1,44.48,7728000.0,Силикатная
developer,https://www.cian.ru/sale/flat/309194810/,10,22,1,36.28,7726475.0,Летово
real_estate_agent,https://www.cian.ru/sale/flat/308809553/,3,14,1,42.3,7800000.0,Щербинка
developer,https://www.cian.ru/sale/flat/306747324/,4,17,1,33.0,7763105.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306728335/,5,23,1,22.7,7817296.0,Владыкино
developer,https://www.cian.ru/sale/flat/307407116/,11,15,1,35.57,7835573.0,Румянцево
developer,https://www.cian.ru/sale/flat/309190369/,3,13,1,36.02,7766793.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190452/,3,12,1,32.42,7772591.0,Щербинка
developer,https://www.cian.ru/sale/flat/309008586/,2,23,1,41.3,7768530.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195461/,15,16,1,33.9,7771602.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195315/,10,18,1,36.07,7843440.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309186469/,6,9,1,36.15,7831355.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306745774/,12,17,1,32.9,7835369.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/309195546/,11,16,1,38.2,7803315.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306987507/,3,17,1,34.4,7841239.0,Щербинка
developer,https://www.cian.ru/sale/flat/303687710/,2,9,1,38.2,7816865.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306670760/,14,14,1,33.7,7824465.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306728344/,6,23,1,22.4,7836797.0,Владыкино
developer,https://www.cian.ru/sale/flat/309197729/,1,12,1,43.31,7758553.0,Силикатная
developer,https://www.cian.ru/sale/flat/309188207/,1,14,1,39.2,7757680.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309193248/,7,7,1,35.84,7776653.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/307327856/,6,9,1,34.24,7783950.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306747321/,9,17,1,36.7,7865929.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/309193209/,13,17,1,40.78,7890655.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/307014984/,4,15,1,36.73,7880813.0,Солнцево
developer,https://www.cian.ru/sale/flat/309190482/,5,15,1,34.19,7852878.0,Щербинка
developer,https://www.cian.ru/sale/flat/309186719/,8,9,1,37.04,7886631.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186495/,6,9,1,34.74,7888240.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186629/,6,9,1,37.04,7894187.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309193371/,2,13,1,40.76,7881741.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309193586/,2,13,1,33.04,7869071.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309197822/,7,9,1,38.27,7882410.0,Силикатная
developer,https://www.cian.ru/sale/flat/303687539/,4,9,1,34.5,7895497.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/297846901/,2,3,1,36.2,7891600.0,Апрелевка
developer,https://www.cian.ru/sale/flat/306745204/,3,9,1,33.9,7903030.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/309186104/,9,14,1,33.31,7932594.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190448/,3,13,1,34.77,7950651.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190481/,5,15,1,35.56,7925627.0,Щербинка
developer,https://www.cian.ru/sale/flat/309188375/,12,14,1,41.45,7930266.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309195542/,9,16,1,40.2,7994303.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309186718/,1,5,1,40.79,7934063.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306784499/,8,22,1,26.3,7995200.0,Прокшино
developer,https://www.cian.ru/sale/flat/306744977/,8,10,1,35.0,7965753.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306483869/,2,28,1,37.1,7966742.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/306483952/,2,11,1,33.8,7952801.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/303687749/,9,9,1,35.99,7980062.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/303068018/,2,11,1,33.2,7995000.0,Кедровая
developer,https://www.cian.ru/sale/flat/309215391/,2,12,1,35.46,7989315.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309197820/,1,9,1,34.51,7939295.0,Силикатная
developer,https://www.cian.ru/sale/flat/309197721/,9,9,1,43.65,7956216.0,Силикатная
developer,https://www.cian.ru/sale/flat/309193581/,1,5,1,42.29,7993783.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309187952/,8,17,1,38.62,7905475.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309187951/,14,17,1,38.27,7994297.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/303687892/,9,9,1,32.26,7922249.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306727877/,12,23,1,23.5,7926292.0,Владыкино
developer,https://www.cian.ru/sale/flat/309193243/,1,13,1,40.31,8016853.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309190296/,5,15,1,35.17,8020659.0,Щербинка
developer,https://www.cian.ru/sale/flat/309193363/,1,13,1,40.3,8048434.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/309195218/,8,10,1,33.79,8041043.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309194803/,2,22,1,40.28,8015781.0,Летово
developer,https://www.cian.ru/sale/flat/306987536/,2,17,1,32.6,8019110.0,Щербинка
developer,https://www.cian.ru/sale/flat/306483949/,6,11,1,36.1,8104522.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/309185773/,11,14,1,45.06,8111442.0,Щербинка
developer,https://www.cian.ru/sale/flat/309195720/,18,23,1,34.64,8051134.0,Румянцево
developer,https://www.cian.ru/sale/flat/309195703/,14,23,1,36.45,8130522.0,Румянцево
developer,https://www.cian.ru/sale/flat/297367220/,5,8,1,35.6,8127480.0,Алтуфьево
developer,https://www.cian.ru/sale/flat/309195300/,6,14,1,37.82,8136444.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195387/,8,16,1,40.3,8137447.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309195156/,1,15,1,41.8,8085656.0,Летово
developer,https://www.cian.ru/sale/flat/309186693/,6,9,1,44.47,8051738.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186475/,1,5,1,44.25,8122043.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186467/,8,9,1,40.9,8124172.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186584/,1,8,1,33.93,8129979.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309186521/,2,9,1,40.79,8105789.0,Рассказовка
developer,https://www.cian.ru/sale/flat/309193240/,8,15,1,34.61,8125424.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/306745800/,9,17,1,36.7,8109823.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306987573/,17,17,1,36.3,8132543.0,Щербинка
developer,https://www.cian.ru/sale/flat/306670653/,2,14,1,35.7,8112467.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306728922/,11,23,1,25.3,8099036.0,Химки
developer,https://www.cian.ru/sale/flat/306747955/,3,9,1,34.6,8074851.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/309195385/,11,16,1,42.2,8110408.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309194923/,23,23,1,41.41,8067838.0,Летово
developer,https://www.cian.ru/sale/flat/309188201/,1,14,1,42.83,8131789.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306747960/,5,9,1,34.4,8122975.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306784584/,7,21,1,27.6,8142000.0,Коммунарка
developer,https://www.cian.ru/sale/flat/306784500/,8,22,1,26.7,8116800.0,Прокшино
developer,https://www.cian.ru/sale/flat/306987534/,2,17,1,36.6,8138485.0,Щербинка
realtor,https://www.cian.ru/sale/flat/307062442/,2,9,1,32.2,8100000.0,Южная
real_estate_agent,https://www.cian.ru/sale/flat/308954691/,10,16,1,35.4,8200000.0,Медведково
developer,https://www.cian.ru/sale/flat/309255950/,3,17,1,35.98,8174619.0,Щербинка
developer,https://www.cian.ru/sale/flat/308813824/,6,17,1,31.99,8166567.0,Щербинка
developer,https://www.cian.ru/sale/flat/306745793/,4,9,1,36.1,8219938.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/309185770/,2,14,1,47.47,8186226.0,Щербинка
developer,https://www.cian.ru/sale/flat/309195739/,8,23,1,37.74,8188091.0,Румянцево
developer,https://www.cian.ru/sale/flat/309193523/,13,13,1,40.79,8170309.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/297367500/,8,8,1,35.2,8152320.0,Алтуфьево
developer,https://www.cian.ru/sale/flat/309190445/,5,10,1,36.2,8209466.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190443/,5,12,1,33.3,8228203.0,Щербинка
developer,https://www.cian.ru/sale/flat/309186463/,2,9,1,42.02,8182975.0,Рассказовка
developer,https://www.cian.ru/sale/flat/297468013/,24,25,1,35.1,8248886.0,Зеленоград — Крюково
